pxcor,pycor,patch ID,block ID,patch richness
84,9,84_9,404,38
15,78,15_78,3900,7
86,89,86_89,4404,8
88,7,88_7,304,13
65,34,65_34,1703,2
10,86,10_86,4300,10
86,33,86_33,1604,4
0,1,0_1,0,4
83,83,83_83,4104,3
18,46,18_46,2300,8
98,59,98_59,2904,3
45,79,45_79,3902,3
25,44,25_44,2201,3
39,90,39_90,4501,6
18,44,18_44,2200,2
94,28,94_28,1404,5
96,4,96_4,204,18
23,68,23_68,3401,12
46,42,46_42,2102,3
18,25,18_25,1200,5
63,94,63_94,4703,6
91,78,91_78,3904,7
78,3,78_3,103,19
81,15,81_15,704,2
48,26,48_26,1302,4
97,66,97_66,3304,2
14,73,14_73,3600,4
85,34,85_34,1704,3
12,76,12_76,3800,5
24,26,24_26,1301,5
23,6,23_6,301,5
35,71,35_71,3501,7
96,9,96_9,404,7
49,50,49_50,2502,25
91,86,91_86,4304,4
11,10,11_10,500,4
4,54,4_54,2700,2
44,69,44_69,3402,8
50,9,50_9,402,2
69,61,69_61,3003,10
57,55,57_55,2702,4
73,46,73_46,2303,3
97,15,97_15,704,6
36,33,36_33,1601,3
16,83,16_83,4100,6
55,35,55_35,1702,8
66,88,66_88,4403,8
9,14,9_14,700,2
24,82,24_82,4101,3
96,0,96_0,4,11
41,11,41_11,502,2
27,3,27_3,101,4
74,2,74_2,103,7
87,98,87_98,4904,9
47,57,47_57,2802,2
49,94,49_94,4702,6
41,32,41_32,1602,25
43,58,43_58,2902,7
90,38,90_38,1904,4
31,0,31_0,1,4
1,17,1_17,800,5
28,78,28_78,3901,8
88,11,88_11,504,12
85,40,85_40,2004,8
15,14,15_14,700,7
77,80,77_80,4003,13
42,78,42_78,3902,7
20,71,20_71,3501,4
14,30,14_30,1500,9
59,51,59_51,2502,3
32,7,32_7,301,20
84,31,84_31,1504,5
42,46,42_46,2302,4
48,98,48_98,4902,5
59,62,59_62,3102,8
49,83,49_83,4102,7
74,76,74_76,3803,9
11,38,11_38,1900,9
68,11,68_11,503,3
99,38,99_38,1904,5
16,28,16_28,1400,5
50,62,50_62,3102,5
19,81,19_81,4000,17
42,0,42_0,2,5
13,54,13_54,2700,3
9,69,9_69,3400,6
59,26,59_26,1302,6
69,97,69_97,4803,4
78,97,78_97,4803,2
70,81,70_81,4003,8
87,86,87_86,4304,10
47,39,47_39,1902,8
92,78,92_78,3904,5
1,41,1_41,2000,10
69,48,69_48,2403,6
77,54,77_54,2703,6
25,29,25_29,1401,6
5,27,5_27,1300,10
3,91,3_91,4500,11
24,46,24_46,2301,4
38,81,38_81,4001,1
22,70,22_70,3501,1
35,79,35_79,3901,2
43,45,43_45,2202,6
9,74,9_74,3700,6
11,57,11_57,2800,4
50,25,50_25,1202,11
22,60,22_60,3001,9
7,99,7_99,4900,10
5,89,5_89,4400,19
25,64,25_64,3201,3
12,30,12_30,1500,6
66,91,66_91,4503,5
75,8,75_8,403,6
64,75,64_75,3703,5
99,46,99_46,2304,1
49,68,49_68,3402,14
20,16,20_16,801,7
28,61,28_61,3001,5
24,87,24_87,4301,16
68,84,68_84,4203,6
11,48,11_48,2400,4
1,59,1_59,2900,2
88,78,88_78,3904,2
27,80,27_80,4001,5
42,65,42_65,3202,11
35,67,35_67,3301,5
45,73,45_73,3602,10
3,62,3_62,3100,5
25,1,25_1,1,5
40,89,40_89,4402,8
24,62,24_62,3101,3
48,10,48_10,502,8
18,6,18_6,300,6
8,53,8_53,2600,7
24,53,24_53,2601,2
8,21,8_21,1000,4
43,87,43_87,4302,2
1,40,1_40,2000,5
23,1,23_1,1,4
80,38,80_38,1904,16
62,83,62_83,4103,10
89,32,89_32,1604,4
81,17,81_17,804,4
93,66,93_66,3304,4
67,4,67_4,203,4
75,97,75_97,4803,3
40,97,40_97,4802,4
17,6,17_6,300,6
4,2,4_2,100,3
79,39,79_39,1903,8
88,4,88_4,204,8
96,69,96_69,3404,4
0,94,0_94,4700,3
72,93,72_93,4603,9
2,20,2_20,1000,8
92,14,92_14,704,4
46,10,46_10,502,6
26,3,26_3,101,5
87,83,87_83,4104,10
11,16,11_16,800,5
89,0,89_0,4,13
42,33,42_33,1602,4
67,97,67_97,4803,4
52,72,52_72,3602,7
95,58,95_58,2904,11
69,15,69_15,703,16
32,46,32_46,2301,9
84,94,84_94,4704,3
32,93,32_93,4601,4
63,79,63_79,3903,8
33,73,33_73,3601,12
88,82,88_82,4104,6
44,44,44_44,2202,6
4,62,4_62,3100,7
22,22,22_22,1101,2
60,56,60_56,2803,8
69,79,69_79,3903,5
43,97,43_97,4802,9
57,63,57_63,3102,9
19,65,19_65,3200,4
76,25,76_25,1203,16
99,23,99_23,1104,5
16,57,16_57,2800,7
98,35,98_35,1704,13
84,32,84_32,1604,7
75,43,75_43,2103,3
4,73,4_73,3600,2
53,35,53_35,1702,11
93,33,93_33,1604,6
50,39,50_39,1902,5
70,69,70_69,3403,8
63,51,63_51,2503,5
15,11,15_11,500,8
1,4,1_4,200,6
99,96,99_96,4804,13
28,32,28_32,1601,5
68,24,68_24,1203,8
49,4,49_4,202,8
22,2,22_2,101,7
86,10,86_10,504,9
21,74,21_74,3701,2
82,98,82_98,4904,6
2,28,2_28,1400,2
48,3,48_3,102,2
95,47,95_47,2304,9
58,62,58_62,3102,5
17,44,17_44,2200,3
11,67,11_67,3300,5
63,29,63_29,1403,8
23,72,23_72,3601,9
23,89,23_89,4401,3
6,98,6_98,4900,8
87,33,87_33,1604,3
96,35,96_35,1704,10
45,41,45_41,2002,8
19,61,19_61,3000,22
53,68,53_68,3402,5
70,64,70_64,3203,8
7,81,7_81,4000,6
53,52,53_52,2602,3
62,47,62_47,2303,11
79,13,79_13,603,6
22,32,22_32,1601,6
8,63,8_63,3100,5
47,73,47_73,3602,10
33,72,33_72,3601,8
86,86,86_86,4304,5
33,64,33_64,3201,4
49,12,49_12,602,6
57,45,57_45,2202,8
35,8,35_8,401,15
91,16,91_16,804,3
56,82,56_82,4102,8
82,58,82_58,2904,4
82,10,82_10,504,9
17,30,17_30,1500,8
41,27,41_27,1302,6
56,77,56_77,3802,3
48,70,48_70,3502,5
12,96,12_96,4800,1
15,87,15_87,4300,6
35,52,35_52,2601,2
26,83,26_83,4101,4
0,72,0_72,3600,1
13,96,13_96,4800,3
95,98,95_98,4904,6
19,45,19_45,2200,7
86,15,86_15,704,4
69,70,69_70,3503,3
93,26,93_26,1304,4
98,79,98_79,3904,4
52,28,52_28,1402,6
49,48,49_48,2402,2
88,67,88_67,3304,8
81,41,81_41,2004,18
78,2,78_2,103,15
40,26,40_26,1302,6
12,11,12_11,500,6
68,63,68_63,3103,15
4,34,4_34,1700,12
38,94,38_94,4701,2
50,55,50_55,2702,6
88,34,88_34,1704,3
21,46,21_46,2301,7
0,38,0_38,1900,3
14,92,14_92,4600,12
30,2,30_2,101,6
4,6,4_6,300,5
30,47,30_47,2301,2
86,60,86_60,3004,2
68,95,68_95,4703,3
52,53,52_53,2602,6
61,24,61_24,1203,13
44,58,44_58,2902,7
10,81,10_81,4000,5
28,56,28_56,2801,8
70,80,70_80,4003,2
64,28,64_28,1403,7
45,89,45_89,4402,7
81,81,81_81,4004,7
1,92,1_92,4600,4
70,41,70_41,2003,3
65,58,65_58,2903,29
95,80,95_80,4004,12
94,59,94_59,2904,7
16,15,16_15,700,6
47,52,47_52,2602,8
36,39,36_39,1901,12
18,5,18_5,200,7
68,76,68_76,3803,3
94,37,94_37,1804,6
18,90,18_90,4500,5
49,38,49_38,1902,2
2,92,2_92,4600,3
42,27,42_27,1302,11
97,71,97_71,3504,3
30,45,30_45,2201,3
83,74,83_74,3704,9
9,54,9_54,2700,12
73,0,73_0,3,7
82,22,82_22,1104,4
71,41,71_41,2003,2
94,46,94_46,2304,4
65,89,65_89,4403,5
17,74,17_74,3700,7
63,83,63_83,4103,5
33,84,33_84,4201,5
83,89,83_89,4404,27
31,21,31_21,1001,5
78,56,78_56,2803,7
50,96,50_96,4802,10
19,83,19_83,4100,10
64,83,64_83,4103,8
92,96,92_96,4804,11
16,99,16_99,4900,6
99,16,99_16,804,12
4,68,4_68,3400,1
49,87,49_87,4302,2
24,29,24_29,1401,7
2,58,2_58,2900,6
97,14,97_14,704,2
39,46,39_46,2301,5
18,10,18_10,500,1
47,63,47_63,3102,8
8,26,8_26,1300,18
68,33,68_33,1603,10
61,13,61_13,603,5
6,10,6_10,500,6
22,92,22_92,4601,3
49,70,49_70,3502,9
24,32,24_32,1601,8
27,49,27_49,2401,11
32,97,32_97,4801,8
4,43,4_43,2100,11
63,3,63_3,103,4
98,4,98_4,204,3
74,14,74_14,703,8
12,54,12_54,2700,6
45,65,45_65,3202,13
67,73,67_73,3603,7
83,63,83_63,3104,7
45,36,45_36,1802,10
4,46,4_46,2300,10
70,39,70_39,1903,8
45,63,45_63,3102,9
1,80,1_80,4000,2
46,31,46_31,1502,9
56,62,56_62,3102,4
52,55,52_55,2702,3
99,86,99_86,4304,2
32,88,32_88,4401,7
65,99,65_99,4903,5
76,26,76_26,1303,7
21,40,21_40,2001,8
13,45,13_45,2200,4
10,48,10_48,2400,6
49,60,49_60,3002,11
72,63,72_63,3103,6
51,99,51_99,4902,11
83,45,83_45,2204,4
31,56,31_56,2801,8
14,14,14_14,700,4
59,71,59_71,3502,6
29,84,29_84,4201,2
88,80,88_80,4004,6
28,40,28_40,2001,7
59,72,59_72,3602,5
78,29,78_29,1403,7
64,56,64_56,2803,7
80,64,80_64,3204,6
65,71,65_71,3503,4
59,89,59_89,4402,5
97,81,97_81,4004,4
40,51,40_51,2502,6
63,82,63_82,4103,5
35,96,35_96,4801,26
7,43,7_43,2100,4
60,78,60_78,3903,6
46,93,46_93,4602,6
60,27,60_27,1303,6
59,81,59_81,4002,4
86,80,86_80,4004,8
56,58,56_58,2902,11
48,92,48_92,4602,5
81,14,81_14,704,3
35,87,35_87,4301,4
70,61,70_61,3003,8
93,67,93_67,3304,2
56,15,56_15,702,12
82,33,82_33,1604,14
21,64,21_64,3201,6
47,77,47_77,3802,6
52,68,52_68,3402,8
67,64,67_64,3203,23
89,3,89_3,104,5
31,53,31_53,2601,5
15,56,15_56,2800,4
97,3,97_3,104,14
92,26,92_26,1304,10
46,48,46_48,2402,11
61,59,61_59,2903,2
72,98,72_98,4903,8
11,47,11_47,2300,7
95,53,95_53,2604,5
3,4,3_4,200,4
50,88,50_88,4402,3
8,13,8_13,600,2
94,29,94_29,1404,17
61,98,61_98,4903,15
81,30,81_30,1504,7
0,28,0_28,1400,3
65,12,65_12,603,4
19,70,19_70,3500,23
71,77,71_77,3803,11
81,9,81_9,404,3
36,5,36_5,201,5
25,38,25_38,1901,12
21,12,21_12,601,7
77,5,77_5,203,11
17,48,17_48,2400,8
55,67,55_67,3302,6
67,24,67_24,1203,3
30,22,30_22,1101,8
99,11,99_11,504,3
90,9,90_9,404,5
17,27,17_27,1300,6
8,52,8_52,2600,10
56,52,56_52,2602,6
57,62,57_62,3102,6
78,31,78_31,1503,11
17,54,17_54,2700,4
21,32,21_32,1601,2
5,67,5_67,3300,1
28,92,28_92,4601,6
33,12,33_12,601,11
93,40,93_40,2004,9
86,7,86_7,304,4
89,95,89_95,4704,3
25,71,25_71,3501,4
90,86,90_86,4304,6
87,99,87_99,4904,20
7,86,7_86,4300,9
46,59,46_59,2902,1
86,74,86_74,3704,6
10,87,10_87,4300,4
18,96,18_96,4800,11
30,21,30_21,1001,7
20,10,20_10,501,7
75,63,75_63,3103,19
72,55,72_55,2703,53
49,16,49_16,802,5
20,74,20_74,3701,7
21,17,21_17,801,11
69,77,69_77,3803,15
15,55,15_55,2700,3
89,92,89_92,4604,2
48,31,48_31,1502,7
56,45,56_45,2202,7
60,39,60_39,1903,13
69,49,69_49,2403,5
6,80,6_80,4000,8
18,75,18_75,3700,13
33,41,33_41,2001,10
9,56,9_56,2800,7
76,90,76_90,4503,5
74,61,74_61,3003,3
77,81,77_81,4003,6
37,24,37_24,1201,3
33,71,33_71,3501,13
35,47,35_47,2301,3
51,71,51_71,3502,2
56,3,56_3,102,6
77,68,77_68,3403,9
20,75,20_75,3701,4
21,92,21_92,4601,1
35,6,35_6,301,11
53,77,53_77,3802,11
5,28,5_28,1400,7
48,29,48_29,1402,2
76,82,76_82,4103,16
67,56,67_56,2803,11
73,11,73_11,503,5
38,66,38_66,3301,1
35,22,35_22,1101,8
24,80,24_80,4001,2
55,0,55_0,2,7
29,77,29_77,3801,11
13,29,13_29,1400,11
67,14,67_14,703,7
5,45,5_45,2200,3
49,61,49_61,3002,5
90,77,90_77,3804,22
19,63,19_63,3100,4
62,59,62_59,2903,3
83,80,83_80,4004,4
8,45,8_45,2200,4
51,4,51_4,202,5
22,38,22_38,1901,3
49,36,49_36,1802,5
31,79,31_79,3901,2
23,3,23_3,101,21
87,20,87_20,1004,1
61,97,61_97,4803,6
14,79,14_79,3900,8
13,63,13_63,3100,23
8,99,8_99,4900,13
90,61,90_61,3004,3
80,69,80_69,3404,12
81,28,81_28,1404,7
25,75,25_75,3701,12
86,34,86_34,1704,3
76,77,76_77,3803,6
85,59,85_59,2904,3
38,21,38_21,1001,2
57,79,57_79,3902,5
19,94,19_94,4700,3
82,54,82_54,2704,5
59,92,59_92,4602,5
43,84,43_84,4202,4
89,39,89_39,1904,2
91,96,91_96,4804,5
18,32,18_32,1600,7
13,7,13_7,300,3
30,29,30_29,1401,8
25,42,25_42,2101,4
61,36,61_36,1803,6
8,35,8_35,1700,7
61,41,61_41,2003,2
33,95,33_95,4701,7
52,15,52_15,702,12
35,65,35_65,3201,6
79,90,79_90,4503,1
28,29,28_29,1401,3
61,94,61_94,4703,6
92,0,92_0,4,14
60,4,60_4,203,5
30,56,30_56,2801,4
48,2,48_2,102,3
38,13,38_13,601,5
55,47,55_47,2302,18
55,18,55_18,902,7
10,82,10_82,4100,14
98,51,98_51,2504,10
16,80,16_80,4000,25
58,37,58_37,1802,17
13,24,13_24,1200,6
68,91,68_91,4503,12
7,50,7_50,2500,4
58,92,58_92,4602,2
59,77,59_77,3802,5
40,42,40_42,2102,14
56,10,56_10,502,11
1,61,1_61,3000,4
5,84,5_84,4200,12
58,46,58_46,2302,8
77,23,77_23,1103,6
19,58,19_58,2900,7
19,13,19_13,600,16
32,48,32_48,2401,8
69,99,69_99,4903,8
47,68,47_68,3402,7
61,15,61_15,703,4
60,71,60_71,3503,3
49,89,49_89,4402,2
22,80,22_80,4001,8
2,51,2_51,2500,3
62,85,62_85,4203,8
84,43,84_43,2104,4
80,99,80_99,4904,6
41,9,41_9,402,8
0,80,0_80,4000,4
89,43,89_43,2104,3
95,35,95_35,1704,7
18,83,18_83,4100,12
6,66,6_66,3300,2
85,84,85_84,4204,10
77,22,77_22,1103,12
77,85,77_85,4203,4
95,48,95_48,2404,4
10,10,10_10,500,3
25,94,25_94,4701,11
15,41,15_41,2000,3
69,60,69_60,3003,6
26,33,26_33,1601,3
74,97,74_97,4803,6
53,43,53_43,2102,13
97,97,97_97,4804,6
85,50,85_50,2504,7
62,88,62_88,4403,6
47,26,47_26,1302,4
99,49,99_49,2404,10
8,62,8_62,3100,4
80,21,80_21,1004,14
32,95,32_95,4701,5
31,96,31_96,4801,17
24,73,24_73,3601,11
42,54,42_54,2702,10
19,40,19_40,2000,6
94,6,94_6,304,14
24,86,24_86,4301,8
84,61,84_61,3004,7
5,34,5_34,1700,8
76,91,76_91,4503,11
51,88,51_88,4402,9
93,60,93_60,3004,3
89,29,89_29,1404,2
24,44,24_44,2201,2
37,31,37_31,1501,13
68,14,68_14,703,4
97,36,97_36,1804,11
85,77,85_77,3804,8
55,2,55_2,102,20
59,53,59_53,2602,5
38,79,38_79,3901,11
16,26,16_26,1300,7
23,94,23_94,4701,11
1,39,1_39,1900,4
65,94,65_94,4703,2
52,29,52_29,1402,12
97,52,97_52,2604,4
47,40,47_40,2002,12
80,14,80_14,704,4
83,69,83_69,3404,6
89,48,89_48,2404,4
3,41,3_41,2000,8
44,49,44_49,2402,7
65,92,65_92,4603,3
68,58,68_58,2903,5
51,98,51_98,4902,8
10,53,10_53,2600,13
26,88,26_88,4401,4
94,66,94_66,3304,9
86,73,86_73,3604,3
39,50,39_50,2501,7
22,62,22_62,3101,8
62,33,62_33,1603,5
96,52,96_52,2604,3
77,56,77_56,2803,4
48,45,48_45,2202,23
23,65,23_65,3201,2
53,81,53_81,4002,11
86,72,86_72,3604,4
15,42,15_42,2100,1
57,92,57_92,4602,4
49,31,49_31,1502,10
61,10,61_10,503,3
85,42,85_42,2104,6
30,0,30_0,1,2
69,80,69_80,4003,1
46,23,46_23,1102,3
28,1,28_1,1,5
34,9,34_9,401,11
42,90,42_90,4502,2
29,85,29_85,4201,5
17,90,17_90,4500,8
20,26,20_26,1301,9
74,27,74_27,1303,18
73,56,73_56,2803,14
58,13,58_13,602,11
54,63,54_63,3102,3
64,71,64_71,3503,2
24,20,24_20,1001,7
99,9,99_9,404,2
37,73,37_73,3601,4
61,32,61_32,1603,15
39,66,39_66,3301,4
90,60,90_60,3004,2
87,89,87_89,4404,5
41,19,41_19,902,2
51,41,51_41,2002,8
14,36,14_36,1800,7
80,1,80_1,4,6
1,88,1_88,4400,3
41,88,41_88,4402,2
59,30,59_30,1502,12
44,94,44_94,4702,16
48,12,48_12,602,4
83,6,83_6,304,8
29,59,29_59,2901,10
2,61,2_61,3000,3
11,86,11_86,4300,5
23,52,23_52,2601,6
9,78,9_78,3900,5
4,84,4_84,4200,8
23,81,23_81,4001,0
84,10,84_10,504,16
21,89,21_89,4401,6
26,56,26_56,2801,3
69,44,69_44,2203,3
29,25,29_25,1201,7
3,85,3_85,4200,17
22,1,22_1,1,4
30,35,30_35,1701,8
59,3,59_3,102,4
89,69,89_69,3404,3
98,65,98_65,3204,9
85,66,85_66,3304,16
92,66,92_66,3304,3
77,17,77_17,803,7
1,46,1_46,2300,7
71,90,71_90,4503,4
54,25,54_25,1202,7
38,56,38_56,2801,3
52,79,52_79,3902,13
17,4,17_4,200,6
83,19,83_19,904,8
61,48,61_48,2403,6
74,42,74_42,2103,3
50,57,50_57,2802,4
51,6,51_6,302,6
70,35,70_35,1703,10
20,36,20_36,1801,3
12,16,12_16,800,2
46,58,46_58,2902,2
85,75,85_75,3704,4
23,91,23_91,4501,4
66,28,66_28,1403,9
14,18,14_18,900,6
57,83,57_83,4102,5
54,10,54_10,502,6
90,24,90_24,1204,6
27,96,27_96,4801,8
35,14,35_14,701,1
35,45,35_45,2201,5
49,53,49_53,2602,5
87,60,87_60,3004,5
33,48,33_48,2401,18
85,53,85_53,2604,7
5,72,5_72,3600,10
78,33,78_33,1603,5
38,45,38_45,2201,6
34,0,34_0,1,3
96,62,96_62,3104,2
24,68,24_68,3401,4
30,72,30_72,3601,7
9,23,9_23,1100,5
16,7,16_7,300,10
3,54,3_54,2700,2
68,0,68_0,3,4
43,90,43_90,4502,4
29,38,29_38,1901,11
44,41,44_41,2002,6
89,70,89_70,3504,1
62,98,62_98,4903,6
14,55,14_55,2700,7
56,23,56_23,1102,3
63,22,63_22,1103,7
68,68,68_68,3403,2
80,95,80_95,4704,2
86,99,86_99,4904,11
54,60,54_60,3002,8
85,32,85_32,1604,3
17,42,17_42,2100,8
74,43,74_43,2103,8
11,80,11_80,4000,4
18,53,18_53,2600,6
76,29,76_29,1403,14
22,34,22_34,1701,6
55,37,55_37,1802,4
6,85,6_85,4200,9
17,82,17_82,4100,4
46,73,46_73,3602,10
66,98,66_98,4903,10
69,54,69_54,2703,5
70,31,70_31,1503,13
65,26,65_26,1303,6
57,6,57_6,302,14
26,71,26_71,3501,9
4,49,4_49,2400,5
2,74,2_74,3700,7
42,48,42_48,2402,19
67,47,67_47,2303,9
71,32,71_32,1603,10
82,13,82_13,604,6
23,71,23_71,3501,7
79,25,79_25,1203,6
65,25,65_25,1203,5
45,78,45_78,3902,4
72,87,72_87,4303,5
75,62,75_62,3103,6
37,26,37_26,1301,4
53,27,53_27,1302,8
21,83,21_83,4101,2
24,52,24_52,2601,2
59,27,59_27,1302,12
75,94,75_94,4703,2
83,92,83_92,4604,11
58,56,58_56,2802,2
78,69,78_69,3403,7
25,28,25_28,1401,13
74,11,74_11,503,8
20,44,20_44,2201,3
97,64,97_64,3204,7
43,50,43_50,2502,5
72,79,72_79,3903,15
44,87,44_87,4302,5
52,46,52_46,2302,4
74,94,74_94,4703,6
77,78,77_78,3903,7
4,63,4_63,3100,8
13,44,13_44,2200,3
79,28,79_28,1403,8
76,69,76_69,3403,9
77,92,77_92,4603,23
88,13,88_13,604,2
11,56,11_56,2800,5
2,35,2_35,1700,2
3,66,3_66,3300,5
90,88,90_88,4404,8
36,14,36_14,701,3
45,96,45_96,4802,4
9,0,9_0,0,6
15,77,15_77,3800,7
96,67,96_67,3304,8
71,51,71_51,2503,4
18,9,18_9,400,2
62,65,62_65,3203,1
24,3,24_3,101,21
37,25,37_25,1201,9
46,29,46_29,1402,4
90,67,90_67,3304,7
90,95,90_95,4704,5
67,94,67_94,4703,4
78,94,78_94,4703,1
76,96,76_96,4803,2
71,74,71_74,3703,5
49,85,49_85,4202,5
56,98,56_98,4902,4
24,8,24_8,401,8
75,52,75_52,2603,8
68,15,68_15,703,6
93,51,93_51,2504,8
79,18,79_18,903,8
6,50,6_50,2500,3
6,76,6_76,3800,6
55,30,55_30,1502,3
83,66,83_66,3304,4
12,93,12_93,4600,1
23,10,23_10,501,1
59,83,59_83,4102,7
32,55,32_55,2701,22
15,61,15_61,3000,34
51,46,51_46,2302,5
26,20,26_20,1001,5
77,10,77_10,503,4
11,46,11_46,2300,16
79,47,79_47,2303,4
74,91,74_91,4503,22
33,90,33_90,4501,10
72,27,72_27,1303,4
90,17,90_17,804,12
94,69,94_69,3404,0
74,40,74_40,2003,8
37,83,37_83,4101,3
5,80,5_80,4000,14
53,65,53_65,3202,5
90,54,90_54,2704,6
8,0,8_0,0,3
60,35,60_35,1703,6
99,88,99_88,4404,3
43,86,43_86,4302,2
83,32,83_32,1604,5
21,84,21_84,4201,2
30,10,30_10,501,6
14,25,14_25,1200,7
58,61,58_61,3002,4
7,55,7_55,2700,7
94,4,94_4,204,12
64,34,64_34,1703,2
45,34,45_34,1702,6
19,77,19_77,3800,7
27,99,27_99,4901,5
98,7,98_7,304,9
63,25,63_25,1203,3
41,6,41_6,302,7
72,71,72_71,3503,14
47,3,47_3,102,2
11,6,11_6,300,5
39,8,39_8,401,4
70,32,70_32,1603,8
3,44,3_44,2200,2
78,35,78_35,1703,2
78,77,78_77,3803,7
88,61,88_61,3004,2
21,99,21_99,4901,6
97,72,97_72,3604,3
34,53,34_53,2601,2
14,27,14_27,1300,6
76,60,76_60,3003,4
39,24,39_24,1201,1
50,47,50_47,2302,5
2,55,2_55,2700,5
47,12,47_12,602,5
65,20,65_20,1003,12
96,24,96_24,1204,7
6,53,6_53,2600,10
83,39,83_39,1904,6
34,95,34_95,4701,6
1,72,1_72,3600,5
68,23,68_23,1103,11
46,95,46_95,4702,5
27,73,27_73,3601,1
3,98,3_98,4900,3
24,41,24_41,2001,4
61,9,61_9,403,5
31,35,31_35,1701,5
71,56,71_56,2803,12
37,70,37_70,3501,4
43,0,43_0,2,10
52,90,52_90,4502,9
12,83,12_83,4100,5
29,82,29_82,4101,5
36,72,36_72,3601,2
24,33,24_33,1601,7
25,50,25_50,2501,7
33,47,33_47,2301,7
60,33,60_33,1603,32
6,28,6_28,1400,16
48,80,48_80,4002,19
76,70,76_70,3503,8
67,93,67_93,4603,4
47,8,47_8,402,5
19,57,19_57,2800,5
78,5,78_5,203,15
77,31,77_31,1503,4
18,69,18_69,3400,4
41,29,41_29,1402,3
24,34,24_34,1701,11
88,26,88_26,1304,19
84,68,84_68,3404,5
12,50,12_50,2500,13
9,94,9_94,4700,5
50,86,50_86,4302,7
18,72,18_72,3600,4
42,93,42_93,4602,4
72,95,72_95,4703,8
91,27,91_27,1304,9
52,88,52_88,4402,5
91,31,91_31,1504,4
87,7,87_7,304,6
64,70,64_70,3503,8
26,36,26_36,1801,7
52,13,52_13,602,1
77,29,77_29,1403,5
7,75,7_75,3700,24
70,10,70_10,503,7
56,91,56_91,4502,4
69,26,69_26,1303,10
20,4,20_4,201,4
52,19,52_19,902,4
98,56,98_56,2804,2
96,15,96_15,704,3
78,30,78_30,1503,8
18,23,18_23,1100,25
70,30,70_30,1503,7
97,85,97_85,4204,7
90,19,90_19,904,5
19,53,19_53,2600,5
22,24,22_24,1201,10
16,68,16_68,3400,4
51,18,51_18,902,9
37,8,37_8,401,12
29,73,29_73,3601,7
62,76,62_76,3803,7
96,46,96_46,2304,11
65,2,65_2,103,1
60,10,60_10,503,1
12,39,12_39,1900,7
92,42,92_42,2104,7
91,91,91_91,4504,4
87,14,87_14,704,4
10,52,10_52,2600,12
44,21,44_21,1002,5
67,45,67_45,2203,6
97,24,97_24,1204,6
99,43,99_43,2104,1
76,11,76_11,503,2
68,75,68_75,3703,1
39,28,39_28,1401,3
9,36,9_36,1800,6
68,78,68_78,3903,21
65,7,65_7,303,3
22,19,22_19,901,26
23,36,23_36,1801,14
5,3,5_3,100,3
97,43,97_43,2104,5
89,61,89_61,3004,3
98,36,98_36,1804,7
93,52,93_52,2604,6
16,4,16_4,200,6
42,25,42_25,1202,16
52,11,52_11,502,6
4,33,4_33,1600,10
6,38,6_38,1900,11
72,2,72_2,103,6
29,94,29_94,4701,7
86,81,86_81,4004,4
80,66,80_66,3304,20
72,72,72_72,3603,9
61,42,61_42,2103,2
69,88,69_88,4403,3
78,63,78_63,3103,5
26,27,26_27,1301,4
27,76,27_76,3801,6
90,44,90_44,2204,6
17,15,17_15,700,7
67,91,67_91,4503,4
15,74,15_74,3700,6
6,57,6_57,2800,4
9,97,9_97,4800,3
36,60,36_60,3001,3
3,1,3_1,0,1
39,42,39_42,2101,6
18,7,18_7,300,10
35,5,35_5,201,5
85,25,85_25,1204,5
84,11,84_11,504,11
99,3,99_3,104,8
48,55,48_55,2702,4
11,81,11_81,4000,3
82,56,82_56,2804,3
35,99,35_99,4901,13
69,39,69_39,1903,6
58,67,58_67,3302,3
15,89,15_89,4400,4
9,50,9_50,2500,7
35,34,35_34,1701,9
90,2,90_2,104,2
76,62,76_62,3103,3
16,84,16_84,4200,5
22,63,22_63,3101,6
78,85,78_85,4203,5
17,52,17_52,2600,3
21,6,21_6,301,4
39,52,39_52,2601,6
53,38,53_38,1902,7
83,21,83_21,1004,6
9,51,9_51,2500,12
56,1,56_1,2,17
59,87,59_87,4302,6
46,63,46_63,3102,12
46,21,46_21,1002,3
77,11,77_11,503,1
5,71,5_71,3500,6
52,89,52_89,4402,4
54,17,54_17,802,12
90,49,90_49,2404,8
76,40,76_40,2003,10
92,8,92_8,404,7
90,42,90_42,2104,1
49,73,49_73,3602,8
74,88,74_88,4403,2
30,64,30_64,3201,4
12,27,12_27,1300,6
86,6,86_6,304,9
88,28,88_28,1404,3
13,49,13_49,2400,16
17,41,17_41,2000,3
41,51,41_51,2502,4
8,50,8_50,2500,6
65,5,65_5,203,2
27,55,27_55,2701,10
93,25,93_25,1204,5
2,36,2_36,1800,7
47,48,47_48,2402,6
94,81,94_81,4004,6
74,41,74_41,2003,5
37,37,37_37,1801,14
76,53,76_53,2603,4
26,17,26_17,801,11
21,87,21_87,4301,11
87,35,87_35,1704,4
15,25,15_25,1200,11
7,95,7_95,4700,6
80,29,80_29,1404,13
84,29,84_29,1404,13
39,59,39_59,2901,4
31,73,31_73,3601,9
24,18,24_18,901,6
22,0,22_0,1,6
21,35,21_35,1701,7
91,35,91_35,1704,5
2,54,2_54,2700,1
59,54,59_54,2702,5
78,86,78_86,4303,3
57,15,57_15,702,4
51,56,51_56,2802,2
16,86,16_86,4300,6
30,91,30_91,4501,6
